"","id","name","mass_g","fall","year","lattitude","longditude"
"1416",12268,"Kayakent",85000,"Fell",1961,39.26333,31.78
"1417",12279,"Kennard",8200,"Found",1961,41.48333,-96.16667
"1418",12436,"Lake Bonney",2750,"Found",1961,-37.75,140.3
"1419",12745,"Lazarev",10000,"Found",1961,-71.95,11.5
"1420",12766,"Leoville",8100,"Found",1961,39.63333,-100.46722
"1421",22595,"Rhineland",6240,"Found",1961,33.53333,-99.61667
"1422",23488,"Seminole",43900,"Found",1961,32.68333,-102.61667
"1423",23770,"Sweetwater",1760,"Found",1961,32.55,-100.41667
"1424",372,"Acomita",3956,"Found",1962,35.05,-107.56667
"1425",4927,"Balfour Downs",2400,"Found",1962,-22.75,120.83333
"1426",5097,"Bogou",8800,"Fell",1962,12.5,0.7
"1427",5124,"Bowesmont",2270,"Found",1962,48.68333,-97.16667
"1428",5161,"Budulan",1e+05,"Found",1962,50.56667,114.9
"1429",5380,"Clifford",11360,"Found",1962,39.1,-103.25833
"1430",5437,"Coonana",6800,"Found",1962,-29.85,140.7
"1431",6693,"Desuri",25400,"Fell",1962,25.73333,73.61667
"1432",7722,"Dosso",1250,"Fell",1962,13.05,3.16667
"1433",7772,"Efremovka",21000,"Found",1962,52.5,77
"1434",10031,"Emery",16700,"Found",1962,43.56333,-97.58333
"1435",10104,"Finney",10700,"Found",1962,34.26667,-101.56667
"1436",11987,"Hunter",74600,"Found",1962,36.56,-97.66667
"1437",14702,"Loop",5600,"Found",1962,32.9,-102.28333
"1438",15406,"Manitouwabing",39000,"Found",1962,45.44,-79.87556
"1439",16936,"Needles",45300,"Found",1962,34.44417,-114.8325
"1440",22772,"Rowena",34700,"Found",1962,-29.8,148.63333
"1441",23099,"Ste. Marguerite",4960,"Fell",1962,50.76667,3
"1442",23469,"Seagraves",13000,"Found",1962,32.93333,-102.58333
"1443",23533,"Shields",9780,"Found",1962,38.7,-100.35
"1444",23627,"Sleeper Camp 001",1250,"Found",1962,-30.25,126.33333
"1445",23647,"Slovak",8220,"Found",1962,34.65,-91.58333
"1446",23911,"Thiel Mountains",31700,"Found",1962,-85.45,-90
"1447",24035,"Toulon",1214.5,"Found",1962,41.11667,-89.80833
"1448",24091,"Two Buttes (a)",19700,"Found",1962,37.63333,-102.41667
"1449",24150,"Valkeala",4000,"Found",1962,61.05,26.83333
"1450",24192,"Vulcan",19000,"Found",1962,50.51667,-113.13333
"1451",24275,"Williston",7645,"Found",1962,47.98333,-103.65
"1452",30386,"Zagami",18000,"Fell",1962,11.73333,7.08333
"1453",4891,"Atwood",2100,"Found",1963,40.51667,-103.26667
"1454",5278,"Carnegie",132700,"Found",1963,35.16667,-98.64389
"1455",5386,"Clovis (no. 2)",41300,"Found",1963,34.3,-103.13333
"1456",10181,"Fremont Butte",6647,"Found",1963,38.5,-105.5
"1457",11851,"Hassayampa",16000,"Found",1963,33.75,-112.66667
"1458",12037,"Inner Mongolia",3000,"Fell",1963,41,112
"1459",12200,"Jonah",1304,"Found",1963,30.625,-97.53333
"1460",12258,"Karatu",2220,"Fell",1963,-3.5,35.58333
"1461",12432,"Lahoma",21800,"Found",1963,36.38333,-98.08333
"1462",16757,"Mosquero",1800,"Found",1963,35.75,-103.93333
"1463",16845,"Mulberry Draw",9716,"Found",1963,35.63333,-100.13333
"1464",17996,"Ohuma",7700,"Fell",1963,6.75,8.5
"1465",18180,"Peace River",45760,"Fell",1963,56.13333,-117.93333
"1466",23110,"Salla",7000,"Found",1963,66.8,28.45
"1467",23793,"Talpa",13000,"Found",1963,31.86667,-99.58333
"1468",24014,"Tobe",5386,"Found",1963,37.2,-103.58333
"1469",24132,"Usti Nad Orlici",1269,"Fell",1963,49.975,16.375
"1470",24200,"Waka",11875,"Found",1963,36.15,-101.05
"1471",24212,"Warburton Range",56930,"Found",1963,-26.28333,126.66667
"1472",5152,"Brownfield (1964)",4100,"Found",1964,33.21667,-102.18333
"1473",5163,"Bulls Run",2250,"Fell",1964,0,0
"1474",5250,"Çanakkale",4000,"Fell",1964,39.8,26.6
"1475",5323,"Changxing",27900,"Found",1964,31.33333,121.66667
"1476",5339,"Chernyi Bor",6000,"Fell",1964,53.7,30.1
"1477",5375,"Claytonville",15600,"Found",1964,34.34667,-101.49
"1478",5446,"Corowa",11340,"Found",1964,-36,146.36667
"1479",10182,"Frenchman Bay",8800,"Found",1964,-30.60833,115.16667
"1480",10956,"Granes",9000,"Fell",1964,42.9,2.25
"1481",10959,"Grassland",4400,"Found",1964,33.11667,-101.58333
"1482",12257,"Karasburg",12000,"Found",1964,-27.66667,18.96667
"1483",14703,"Loop (b)",1600,"Found",1964,32.99167,-102.38833
"1484",15449,"Mayerthorpe",12610,"Found",1964,53.775,-115.03333
"1485",16785,"Mount Padbury",272000,"Found",1964,-25.66667,118.1
"1486",16847,"Mulga (north)",19900,"Found",1964,-30.18333,126.36667
"1487",16884,"Muslyumovo",10580,"Found",1964,55.3,53.2
"1488",16885,"Muzaffarpur",1245,"Fell",1964,26.13333,85.53333
"1489",16944,"Neptune Mountains",1070,"Found",1964,-83.25,-55
"1490",18839,"Plains",34300,"Found",1964,33.28333,-102.76667
"1491",23179,"Sargiin Gobi",17500,"Found",1964,45.9835,105.75883
"1492",23763,"Sutton",7600,"Found",1964,40.6,-97.86667
"1493",24239,"Wellman (c)",45000,"Found",1964,33.03333,-102.33333
"1494",30363,"Yingde",3e+06,"Found",1964,24.2,113.4
"1495",2311,"Anton",41800,"Found",1965,33.7825,-102.18111
"1496",4954,"Barwell",44000,"Fell",1965,52.56528,-1.33972
"1497",5092,"Bocaiuva",64000,"Found",1965,-17.16667,-43.83333
"1498",5173,"Burnabbie",2515,"Found",1965,-32.05,126.16667
"1499",5298,"Catherwood",3920,"Found",1965,51.965,-107.43833
"1500",5418,"Conquista",20350,"Fell",1965,-19.85,-47.55
"1501",6639,"Del Rio",3596,"Found",1965,29.36667,-100.96667
"1502",10045,"Erie",3300,"Found",1965,40.03167,-105.05667
"1503",10062,"Etter",450000,"Found",1965,35.98333,-101.9
"1504",10066,"Eva",6700,"Found",1965,36.81667,-101.90833
"1505",10090,"Ferintosh",2201,"Found",1965,52.8,-112.98333
"1506",11484,"Hamilton (Texas)",2700,"Found",1965,31.59333,-98.25
"1507",11867,"Hebron",21820,"Found",1965,40.16667,-97.6
"1508",12223,"Kaffir (a)",1874.9,"Found",1965,34.62333,-101.91667
"1509",12319,"Kinley",2000,"Found",1965,52.04667,-107.23333
"1510",12389,"Kyle",7780,"Found",1965,29.975,-97.86667
"1511",14666,"Little River (b)",11700,"Found",1965,38.44,-98.06667
"1512",14682,"Lone Star",4300,"Found",1965,34.25972,-101.40833
"1513",15459,"McCook",3602,"Found",1965,40.02,-100.78333
"1514",16731,"Monturaqui",2000,"Found",1965,-23.93333,-68.28333
"1515",16735,"Moorabie",14040,"Found",1965,-30.01667,141.06667
"1516",16997,"Norristown",4200,"Found",1965,32.51667,-82.55
"1517",18877,"Post",2000,"Found",1965,33.11667,-101.38333
"1518",23088,"St. Lawrence",2600,"Found",1965,31.73333,-101.505
"1519",23489,"Seminole (b)",1184,"Found",1965,32.54333,-102.705
"1520",23507,"Severny Kolchim",1390,"Found",1965,60.5,57
"1521",23688,"Springer",8143,"Found",1965,36.34611,-97.185
"1522",23873,"Taonan",3850,"Fell",1965,45.4,122.9
"1523",23980,"Thurman",1959,"Found",1965,39.52167,-103.16667
"1524",24010,"Tishomingo",260000,"Found",1965,34.25,-96.68333
"1525",24163,"Verissimo",14000,"Found",1965,-19.73333,-48.31667
"1526",24207,"Wallareenya",4386,"Found",1965,-20.66667,118.83333
"1527",55760,"New York",2950,"Found",1965,0,0
"1528",457,"Albion",12280,"Found",1966,46.83333,-117.25
"1529",4909,"Avoca (Western Australia)",37850,"Found",1966,-30.85,122.31667
"1530",7821,"Elba",4175,"Found",1966,39.83333,-103.21667
"1531",10077,"Faucett",1e+05,"Found",1966,39.61667,-94.86667
"1532",10113,"Floyd",13000,"Found",1966,34.19333,-103.575
"1533",11483,"Hamilton (Queensland)",68000,"Found",1966,-28.48333,148.25
"1534",12036,"Inman",7250,"Found",1966,38.25,-97.66667
"1535",12224,"Kaffir (b)",3500,"Found",1966,34.67167,-101.815
"1536",12354,"Kramer Creek",2300,"Found",1966,38.3925,-104.17667
"1537",12359,"Kress (b)",2600,"Found",1966,34.35833,-101.73
"1538",18173,"Pavel",2968,"Fell",1966,43.46667,25.51667
"1539",23102,"Saint-Séverin",271000,"Fell",1966,45.3,0.23333
"1540",23500,"Seoni",20000,"Fell",1966,21.68389,79.50083
"1541",23622,"Skiff",3540,"Found",1966,49.25,-111.86667
"1542",24118,"Umm Ruaba",1700,"Fell",1966,13.46667,31.21667
"1543",24240,"Wellman (d)",1615,"Found",1966,33.01667,-102.36667
"1544",30364,"Yocemento",5920,"Found",1966,38.9,-99.43333
"1545",30405,"Zhigansk",9e+05,"Found",1966,68,128.3
"1546",2336,"Armel",9200,"Found",1967,39.76667,-102.13333
"1547",5468,"Credo",10820,"Found",1967,-30.36667,120.73333
"1548",10116,"Fluvanna (a)",9500,"Found",1967,32.8,-101.11667
"1549",11847,"Hartley",2100,"Found",1967,35.94167,-102.16
"1550",12738,"Laundry Rockhole",1443,"Found",1967,-31.53333,127.01667
"1551",12739,"Laundry West",4002,"Found",1967,-31.46667,126.93333
"1552",14665,"Little River (a)",4400,"Found",1967,38.38333,-98.01667
"1553",15427,"Markovka",54200,"Found",1967,52.4,79.8
"1554",15444,"Masua",1460,"Found",1967,0,0
"1555",16758,"Mossgiel",32383,"Found",1967,-33.31667,144.78333
"1556",16929,"Nazareth (b)",3600,"Found",1967,34.5,-102.25
"1557",17928,"Nova Petropolis",305000,"Found",1967,-29.43333,-50.91667
"1558",18102,"Parambu",2000,"Fell",1967,-6.23333,-40.7
"1559",18871,"Portales (a)",3240,"Found",1967,34.06667,-103.5
"1560",18873,"Portales (c)",6000,"Found",1967,34.1,-103.41667
"1561",23490,"Seminole (c)",1711,"Found",1967,32.55,-102.39167
"1562",23510,"Seymchan",323300,"Found",1967,62.9,152.43333
"1563",23885,"Tathlith",2500,"Fell",1967,19.38333,43.73333
"1564",23985,"Tiberrhamine",107000,"Found",1967,28.11667,0.53333
"1565",24062,"Tugalin-Bulen",10000,"Fell",1967,45.46667,105.38333
"1566",24281,"Wiluna",150000,"Fell",1967,-26.59278,120.32833
"1567",30403,"Zerhamra",630000,"Found",1967,29.85861,-2.645
"1568",428,"Akhricha",1760,"Found",1968,28.4625,1.025
"1569",5091,"Boaz (stone)",1800,"Found",1968,33.65167,-103.70833
"1570",5108,"Boolka",12000,"Found",1968,-30.06667,141.06667
"1571",5508,"Dalhart",4400,"Found",1968,36.04333,-102.40833
"1572",6645,"Delphos (a)",1244.7,"Found",1968,34.08333,-103.525
"1573",10085,"Fenbark",1861,"Found",1968,-30.44028,121.25694
"1574",11998,"Idalia",7400,"Found",1968,39.695,-102.295
"1575",12213,"Juromenha",25250,"Fell",1968,38.74028,-7.27
"1576",12237,"Kalvesta",10000,"Found",1968,38.08333,-100.25
"1577",16760,"Motpena (a)",8810,"Found",1968,-31.1,138.26667
"1578",16931,"Nazareth (d)",1500,"Found",1968,34.58333,-102.08333
"1579",16933,"Nazareth (iron)",11310,"Found",1968,34.52667,-102.105
"1580",22365,"Quinyambie",1638,"Found",1968,-30.15,140.98333
"1581",23096,"Saint-Aubin",472000,"Found",1968,48.48333,3.58333
"1582",23655,"Smyer",3273,"Found",1968,33.58333,-102.16667
"1583",24048,"Tres Estacas",150000,"Found",1968,0,0
"1584",24058,"Tsarev",1225300,"Found",1968,48.7,45.7
"1585",24265,"Wildara",5e+05,"Found",1968,-28.23333,120.85
"1586",24344,"Wynyard",3479,"Found",1968,51.88333,-104.18333
"1587",2278,"Allende",2e+06,"Fell",1969,26.96667,-105.31667
"1588",2319,"Aprel'sky",54600,"Found",1969,53.3,126.11667
"1589",2349,"Ashmore",55400,"Found",1969,32.9,-102.28333
"1590",5020,"Benjamin",51800,"Found",1969,33.58333,-99.8
"1591",5121,"Bovedy",5460,"Fell",1969,54.56667,-6.33333
"1592",5162,"Buenaventura",113600,"Found",1969,29.8,-107.55
"1593",7766,"Edjudina",4480,"Found",1969,-29.58639,122.18167
"1594",10864,"Garrison",5116,"Found",1969,33.86333,-103.34667
"1595",10928,"Glasston",1990,"Found",1969,48.71667,-97.3
"1596",10939,"Gobabeb",27000,"Found",1969,-23.55,15.03333
"1597",11445,"Guin",34500,"Found",1969,33.96667,-87.91667
"1598",12005,"Ikhrarene",5465,"Found",1969,28.60417,1.04167
"1599",12767,"Leoville (b)",2500,"Found",1969,39.60833,-100.475
"1600",16875,"Murchison",1e+05,"Fell",1969,-36.61667,145.2
"1601",16886,"Myersville",5397,"Found",1969,28.95,-97.40278
"1602",18096,"Panhandle",1360,"Found",1969,35.33333,-101.38333
"1603",18104,"Park",13000,"Found",1969,39.11,-100.36167
"1604",18112,"Patora",4375,"Fell",1969,20.93694,82.05
"1605",22551,"Redfields",8740,"Found",1969,-30.71667,116.5
"1606",24335,"Wooramel",71000,"Found",1969,-25.65,114.21667
"1607",30362,"Yilmia",40000,"Found",1969,-31.19167,121.53333
"1608",30382,"Zacatecas (1969)",6660,"Found",1969,0,0
"1609",2309,"Answer",11090,"Found",1970,-21.65972,140.90694
"1610",5017,"Benedict",16380,"Found",1970,41,-97.53333
"1611",5044,"Big Rock Donga",19000,"Found",1970,-30.55,130.96667
"1612",5074,"Bledsoe",30500,"Found",1970,33.59167,-103.02667
"1613",7708,"Dongtai",5500,"Fell",1970,32.91667,120.78333
"1614",7713,"Dora (stone)",1570,"Found",1970,33.92333,-103.35
"1615",7755,"Dwaleni",3230,"Fell",1970,-27.2,31.31667
"1616",7773,"Egvekinot",10000,"Found",1970,66.8,178.2
"1617",10023,"Ellisras",2066,"Found",1970,-23.83333,27.91667
"1618",10061,"Etosha",110700,"Found",1970,-18.5,16
"1619",10063,"Euclid",2500,"Found",1970,47.95833,-96.7
"1620",10083,"Felt",5400,"Found",1970,36.55,-102.78333
"1621",10953,"Grady (c)",5700,"Found",1970,34.8,-103.31667
"1622",11846,"Hart Camp",1200,"Found",1970,33.99833,-102.17667
"1623",11876,"Hereford",2276,"Found",1970,33.795,-102.24167
"1624",12051,"Isna",23000,"Found",1970,24.83333,31.66667
"1625",12303,"Kiffa",1500,"Fell",1970,16.58333,-11.33333
"1626",12327,"Kittakittaooloo",3600,"Found",1970,-28.03333,138.13333
"1627",12449,"Lakeview",1238,"Found",1970,34.53333,-101.7
"1628",12746,"Lazbuddie",8600,"Found",1970,34.5,-102.75
"1629",14711,"Lost City",17000,"Fell",1970,36.00833,-95.15
"1630",15394,"Malakal",2000,"Fell",1970,9.5,31.75
"1631",16687,"Mills",88000,"Found",1970,36.23,-104.11889
"1632",16941,"Nejo",2450,"Fell",1970,9.5,35.33333
"1633",23999,"Tillaberi",3000,"Fell",1970,14.25,1.53333
"1634",24030,"Toronto",2715,"Found",1970,0,0
"1635",24092,"Two Buttes (b)",3000,"Found",1970,37.63333,-102.41667
"1636",24097,"Ucera",4590,"Fell",1970,11.05,-69.85
"1637",24272,"Willaroy",4030,"Found",1970,-30.1,143.2
"1638",2305,"Anlong",2500,"Fell",1971,25.15,105.18333
"1639",5150,"Brownell",2000,"Found",1971,38.69667,-99.70833
"1640",5164,"Bunjil",38750,"Found",1971,-29.62917,116.48222
"1641",5174,"Burns Flat",1987,"Found",1971,35.33333,-99.15
"1642",10018,"Ella Island",7500,"Found",1971,72.88333,-25.11667
"1643",10030,"Elyria",10900,"Found",1971,38.28,-97.365
"1644",10847,"Galatia",23900,"Found",1971,38.64167,-98.88333
"1645",11431,"Guadalupe y Calvo",58630,"Found",1971,26.1,-106.96667
"1646",11818,"Happy (a)",2860,"Found",1971,35.68,-101.99333
"1647",11821,"Happy Canyon",16300,"Found",1971,34.80167,-101.56667
"1648",11859,"Haverö",1544,"Fell",1971,60.24556,22.06194
"1649",12220,"Kabo",13400,"Fell",1971,11.85,8.21667
"1650",14683,"Lone Tree",20676,"Found",1971,41.5,-91.47917
"1651",15422,"Marilia",2500,"Fell",1971,-22.25,-49.93333
"1652",17007,"North West Forrest (E6)",4400,"Found",1971,-30.6,127.81667
"1653",18861,"Polujamki",18350,"Found",1971,52.1,79.7
"1654",22359,"Queretaro",5000,"Found",1971,20.63333,-100.38333
"1655",22375,"Rakity",11400,"Found",1971,51.8,79.9
"1656",23105,"Salaices",24500,"Found",1971,27,-105.25
"1657",23132,"Sanclerlandia",279000,"Found",1971,-16.21667,-50.3
"1658",23582,"Shuangyang",3900,"Fell",1971,43.5,125.66667
"1659",23680,"South Plains",4763,"Found",1971,34.26667,-101.25
"1660",24015,"Tobychan",52100,"Found",1971,0,0
"1661",24256,"Wichita",2367,"Found",1971,37.59183,-97.21497
"1662",24278,"Willowbar",2070,"Found",1971,36.73333,-102.2
"1663",30365,"Yongning",60000,"Found",1971,22.75,108.33333
"1664",51739,"Cruz del Eje",14000,"Found",1971,-30.75,-64.78333
"1665",377,"Adelaide",2031,"Found",1972,0,0
"1666",2308,"Anson",3900,"Found",1972,39.33333,-97.56167
"1667",5125,"Bowesmont (b)",1300,"Found",1972,48.78333,-97.35
"1668",6640,"Delaware",8346,"Found",1972,35.28333,-93.5
"1669",7711,"Dor el Gani",2575,"Found",1972,26.95833,16.03333
"1670",11819,"Happy (b)",2505,"Found",1972,34.59333,-101.99333
"1671",11827,"Hardtner",13000,"Found",1972,37.06667,-98.66167
"1672",12043,"Ipiranga",7000,"Fell",1972,-25.5,-54.5
"1673",12277,"Kenna",10900,"Found",1972,33.9,-103.55333
"1674",12304,"Kifkakhsyagan",18800,"Found",1972,64.4,172.7
"1675",14648,"Lider (a)",2160,"Found",1972,34.655,-101.64
"1676",14649,"Lider (b)",1800,"Found",1972,34.655,-101.64
"1677",15450,"Mayfield",38400,"Found",1972,37.30833,-97.545
"1678",16846,"Muleshoe",3600,"Found",1972,34.12167,-102.695
"1679",17010,"Northbranch",76000,"Found",1972,39.99167,-98.34167
"1680",22373,"Raguli",4239,"Found",1972,45.7,43.7
"1681",22655,"Roosevelt",5200,"Found",1972,34.86667,-98.95
"1682",24149,"Valera",50000,"Fell",1972,9.31667,-70.62833
"1683",24221,"Watson 001",93000,"Found",1972,-30.5,131.55
"1684",24246,"West Point",3100,"Found",1972,33.075,-102.045
"1685",30564,"Flagler",4100,"Found",1972,39.23,-102.99
"1686",475,"Alkhamasin",1200000,"Found",1973,20.6,44.88333
"1687",2324,"Araslanovo",132000,"Found",1973,55.14167,48.2
"1688",5253,"Canon City",1400,"Fell",1973,38.47028,-105.24139
"1689",5405,"Colonia Obrera",12200,"Found",1973,24.01667,-104.66667
"1690",7817,"El Sampal",142000,"Found",1973,-44.53333,-70.36667
"1691",14646,"Lichtenberg",4000,"Fell",1973,-26.15,26.18333
"1692",14750,"Lueders",35400,"Found",1973,32.83611,-99.60417
"1693",24225,"Wayside",23600,"Found",1973,34.80167,-101.68333
"1694",4932,"Balsas",41000,"Found",1974,-7.53133,-46.04117
"1695",5070,"Blaine Lake",1896.4,"Found",1974,52.77,-106.89667
"1696",5153,"Brownfield (c)",1550,"Found",1974,33.135,-102.27833
"1697",10038,"Enshi",8000,"Fell",1974,30.3,109.5
"1698",10069,"Fairfield",1600,"Found",1974,39.33333,-84.6
"1699",10944,"Gomez",47000,"Found",1974,33.18139,-102.40139
"1700",10949,"Gorlovka",3618,"Fell",1974,48.28333,38.08333
"1701",11881,"Hickiwan",1928,"Found",1974,32.35833,-112.40889
"1702",15412,"Maralinga",3388,"Found",1974,-30.3,131.26667
"1703",15451,"Mayo Belwa",4850,"Fell",1974,8.96667,12.08333
"1704",16909,"Naragh",2700,"Fell",1974,33.75,51.5
"1705",18028,"Orimattila",1872,"Found",1974,60.58333,25.58333
"1706",23080,"Saint Augustine",22000,"Found",1974,40.71667,-90.41667
"1707",24016,"Tokio (a)",6600,"Found",1974,33.21667,-102.63167
"1708",24391,"Yamato 74013",2059.5,"Found",1974,-71.83667,36.30417
"1709",24392,"Yamato 74014",2367.9,"Found",1974,-71.83556,36.30278
"1710",24455,"Yamato 74077",5575.1,"Found",1974,-71.83556,36.35833
"1711",24475,"Yamato 74097",2193.9,"Found",1974,-71.825,36.325
"1712",24493,"Yamato 74115",1045.1,"Found",1974,-71.80833,36.1375
"1713",24533,"Yamato 74155",3073.4,"Found",1974,-71.81833,36.11944
"1714",24568,"Yamato 74190",3235.7,"Found",1974,-71.83056,35.44444
"1715",24569,"Yamato 74191",1091.6,"Found",1974,-71.83333,35.51944
"1716",24571,"Yamato 74193",1818.5,"Found",1974,-71.64306,35.59444
"1717",24732,"Yamato 74354",2721.1,"Found",1974,-71.76944,35.76111
"1718",24740,"Yamato 74362",4175,"Found",1974,-71.78889,35.80278
"1719",24749,"Yamato 74371",5067.9,"Found",1974,-71.80417,35.49444
"1720",24823,"Yamato 74445",2293.2,"Found",1974,-71.73889,35.93611
"1721",24837,"Yamato 74459",1719.7,"Found",1974,-71.72639,35.975
"1722",25018,"Yamato 74640",1065.9,"Found",1974,-71.71389,35.99722
"1723",25025,"Yamato 74647",2323.8,"Found",1974,-71.69583,36.01667
"1724",5132,"Brandon",7580,"Found",1975,40.81,-101.80167
"1725",5407,"Colony",3912,"Found",1975,35.35,-98.68333
"1726",6661,"Denver City",26100,"Found",1975,33.07139,-102.80028
"1727",7759,"Eads",4860,"Found",1975,38.47,-102.82667
"1728",10170,"Foster",1992,"Found",1975,33.1,-102.26667
"1729",11831,"Harlowton",4000,"Found",1975,46.43333,-109.83333
"1730",11863,"Haxtun",15500,"Found",1975,40.45667,-102.57834
"1731",12004,"Ijopega",7330,"Fell",1975,-6.03333,145.36667
"1732",12350,"Kossuth",5900,"Found",1975,40.66667,-84.35
"1733",15404,"Mangalo",1050,"Found",1975,-33.56667,136.65
"1734",15465,"Meadow (a)",1495,"Found",1975,33.33139,-102.26889
"1735",16644,"Millen",40800,"Found",1975,32.83528,-81.87389
"1736",16918,"Naryilco",27000,"Found",1975,-28.6,141.15
"1737",16980,"Ningbo",14250,"Fell",1975,29.86667,121.48333
"1738",18794,"Perryton",2114,"Found",1975,36.35333,-100.73167
"1739",22391,"Rancho Gomelia",15650,"Found",1975,24.51667,-105.25
"1740",22538,"Red Deer Hill",2510,"Found",1975,53.075,-105.84167
"1741",23714,"Starvation Lake",12000,"Found",1975,-30.46667,141.08333
"1742",23795,"Tambakwatu",10500,"Fell",1975,-7.75,112.76667
"1743",24086,"Tuxtuac",30000,"Fell",1975,21.66667,-103.36667
"1744",24347,"Xinyi",69000,"Found",1975,34.36667,118.33333
"1745",25069,"Yamato 75028",6100,"Found",1975,-71.5,35.66667
"1746",25138,"Yamato 75097",2570.2,"Found",1975,-71.5,35.66667
"1747",25143,"Yamato 75102",11000,"Found",1975,-71.5,35.66667
"1748",25312,"Yamato 75271",1797.5,"Found",1975,-71.5,35.66667
"1749",48651,"Ban Cho Lae",3354,"Found",1975,19.08833,99.01389
"1750",53635,"Llano River",4318,"Found",1975,30.52213,-99.73698
"1751",10,"Acapulco",1914,"Fell",1976,16.88333,-99.9
"1752",1308,"Allan Hills A76001",20151,"Found",1976,-76.75,159.33333
"1753",1309,"Allan Hills A76002",1510,"Found",1976,-76.71667,159.66667
"1754",1310,"Allan Hills A76003",10495,"Found",1976,-76.71667,159.66667
"1755",1312,"Allan Hills A76005",1425,"Found",1976,-76.71667,159.66667
"1756",1313,"Allan Hills A76006",1137,"Found",1976,-76.71667,159.66667
"1757",1315,"Allan Hills A76008",1150,"Found",1976,-76.71667,159.66667
"1758",1316,"Allan Hills A76009",407000,"Found",1976,-76.71667,159.66667
"1759",2287,"Alvord",17500,"Found",1976,43.32222,-96.28889
"1760",6698,"Dhajala",45000,"Fell",1976,22.37778,71.42722
"1761",7748,"Dunganville",54000,"Found",1976,-42.55,171.35
"1762",10117,"Fluvanna (b)",4110,"Found",1976,32.90333,-101.16278
"1763",10937,"Gnowangerup",33600,"Found",1976,-34,118.1
"1764",11816,"Hangman Crossing",1300,"Found",1976,38.91972,-85.94722
"1765",11861,"Haviland (b)",2092,"Found",1976,37.59667,-99.125
"1766",12084,"Jerslev",40000,"Found",1976,55.608833,11.229167
"1767",12171,"Jilin",4e+06,"Fell",1976,44.05,126.16667
